MCF7,DMSO,PBS,48hr,1.211699646668320,0.0,0.167357351624820,0.245389173260041,0.667609273476263,1.083371246960480,0.206422379522516,3.100528699962510,1.425420689452760,5.304616651821840,0.062505737434532,0.234729343232215,0.373945704821262,0.837019086416693,2.190760672018550,0.046570137268116,0.808206318079234,0.516628493644481,0.217042911944520,1.230044297191820,1.032032643112450,0.281103880335440,0.294843333287460,0.318988114398515,3.597660605816900,1.148768060191760,0.730934924836750,0.387493342220688,0.068588473170920,0.211328731269557,0.462454002204930,0.769855761382444,0.930968927661339,0.447002962450412,0.166685209678199,0.034114509624807,0.275229547997213,0.191793506958484,0.067529871561927,0.885846513696652,0.337724104665547,0.270516210413834,0.421579517665273,0.211905449532337,0.322993993131479,3.114190885831210,3.654954468148600,1.076815976217900,2.236503372471630,0.526981339505623,0.609613084960272,0.726761426199161,0.385059145329213,1.257181010550800,0.953557951631160,1.936969020324100,0.059917081678065,0.080165405433835,0.409604058945074,0.096735180927047,1.011229803982940,1.769405237682350,1.134964348125240,0.568831648594297,0.372482173225255,0.031178860198573,0.241510478929678,0.439237740425731,8.477556297070381,2.522951235770970,1.291873432198530,1.327289033793410,0.479874536199369,1.240299954689660,2.522044287450120,2.831327486667820,0.573334412529220,1.647450575093890,1.676699710589700,0.197030859987465,1.503531091627780,0.245621150467116,0.180216935251185,0.639372342623455,0.161090123964214,0.460748106424574,0.454485079627777,0.419251195803421,1.689655022300720,1.664622937450230,0.591476598325771,0.192721302176442,0.598378537829226,3.738481002413240,0.329143538860257,0.821435703863835,1.748284778397940,0.521450713580529,1.253735042269020,0.579649301734747,0.439079010627141,0.744657888693118,0.161505540814858,0.178061103487274,16.003492665315900,2.383790759485900,0.607988371089762,0.148944450529118,1.581354483376420,0.410720866218687,1.143107663302870,0.452285428497935,1.450281754258320,0.118698375190589,0.236157197449199,0.522544903513979,1.132753208935120,0.368957267543406,1.262644501834360,0.259082437190670,0.359885920156659,0.593048858578467,0.959526229762728,0.275268946340993,3.259149921439250,2.160507950309740,0.870713333355914,0.980841232865373,0.513234956777659,0.895447310123723,0.112456721470201,0.674481269942160,0.671385493207031,0.095608702854444,1.512383596438920,0.188267150654637,0.249337159409528,0.399815183046825,0.978171087609920,1.638766886719300,0.422797213857460,0.522306095182856,0.147599751626230,1.769578839099020,0.868032865267191,1.609828001266880,1.093457935309750,0.202497525947762,1.237020289797730,0.429598476693433,0.440340262077114,0.511637177136285
MCF7,PD173074,EGF,12hr,0.899370433590050,0.0,0.174478053339248,0.227817235305912,0.639246376602030,1.024719804130890,0.173379818388113,2.613136144469490,1.406457994046910,4.498030373333410,0.089257869041861,0.226496383220372,0.207521044906885,0.857821871360612,1.852117305759190,0.044795897545869,0.665778870436723,0.572098268106523,0.171052808521640,1.126115404062850,0.818322373051884,0.257333370467267,0.325538043587829,0.302163716364127,3.406684012099590,1.225210928136830,0.664818786263305,0.359980273561191,0.074073728694185,0.222283203127276,0.462048578309522,0.863171684230763,0.901516283878486,0.363590470285371,0.176027535213393,0.028214082046664,0.304247485994178,0.069315304254491,0.068562703655851,0.778518544985025,0.397381361761997,0.278708716329676,0.423781166633306,0.209893503948480,0.262337470843545,2.440207025205470,5.383925680090220,1.196653899378710,2.733164145015330,0.617312524422608,0.657612853584483,0.666413058995524,0.369626928869402,1.193446694029290,1.943941707793040,1.826554815469680,0.046518671936701,0.081784828165315,0.417376540441797,0.116346338105926,1.139428777873290,1.427187238309700,0.913941548415182,0.637245234743251,0.426460917031403,0.031795411684271,0.249722048223164,0.447649937532969,7.592176295296120,2.051469930560960,1.392975405751220,1.531892144134630,0.648063263972998,1.361143425986420,2.333967272063550,2.831479255384760,0.485910213069324,1.508232694635640,1.571688741140130,0.200536248814085,1.379223449194360,0.248553668710849,0.225344747640888,0.677795712543978,0.175480476498223,0.458977536075893,0.452797104925160,0.304035013295916,1.356106293234010,1.513303409108590,0.592339714275278,0.265955406082781,0.588892147385296,4.481405308668180,0.321812463402980,0.820320680679643,1.590014618992280,0.531774166847548,1.293486242005160,0.618616679598250,0.438562543670463,0.697352512241868,0.183227237613120,0.179476451580031,13.352117661494800,3.244567322109430,0.696140255154518,0.151344889060088,1.719613270631530,0.352339621553757,1.072792361470710,0.387203759133312,1.257110390084950,0.118555467409004,0.192148947490411,0.276195217375333,1.291352288533150,0.500662866272028,1.269756235792570,0.251812512319833,0.347970470692788,0.598067950080654,1.035192129000460,0.269607108617720,3.003566760416600,4.992268946657520,1.419375209692480,0.912507466704111,0.510539699045348,0.990841406498247,0.091217472691016,0.596140859883549,0.535774698203847,0.070948165485521,1.179752730107180,0.175233363670847,0.246415958233602,0.306384080534037,0.721217122294419,1.846883434686380,0.664077151718454,0.548364181460805,0.149737051654839,1.461864452140620,0.926489466491653,1.477878075076460,1.034991664008040,0.195662176058912,1.371686919238540,0.355273488796696,0.503206202858444,0.657905383458578
MCF7,PD173074,IGF1,12hr,0.980238661794090,0.0,0.167876474502712,0.209668406256381,0.842847463470908,1.063153869635400,0.128227519823867,2.176462123428040,1.541400751432890,3.648646602557990,0.427269313782111,0.377249319217728,0.215368644340856,0.806410696456260,1.482507845280370,0.037055639090989,0.588758210243798,0.848468158069176,0.201431879857762,1.142662825818260,0.745524177042301,0.261069258726214,0.342341173742756,0.312019271951472,3.026232162090980,1.121909251344250,0.689587760513501,0.314483166493896,0.071596992707492,0.215453680155523,0.439421748434612,0.819637262708211,0.820946215333336,0.301624909646611,0.160330650344290,0.027633605802950,0.322030104824443,0.062923100922121,0.057872180073394,0.908321446536406,0.383343316037025,0.278236750020499,0.390487833369142,0.211221186218059,0.252035526390057,2.109540245561320,4.366214105697600,1.178003824798600,2.970437161925990,0.649774547819542,0.674633293228191,0.651392105533155,0.400450599171477,1.137361303526530,2.271600284224390,1.680930085750080,0.044880013103332,0.093620487285822,0.425896480027852,0.122502658666355,1.119695471397660,1.226165587063930,0.778962839638386,0.646859879370995,0.392233120009974,0.028982394683696,0.261617415695875,0.487387212998011,5.669729118190960,1.994667128291380,1.957654225190870,1.989502329649330,0.626046572923596,1.354700477999950,1.422901317802980,2.669211817706920,0.542007183044883,1.510637850301740,1.336198386059080,0.157947605435492,1.431962735586020,0.248118681963861,0.135574081875264,0.709552619810725,0.133124445236585,0.494675711547690,0.429035119833320,0.290274601697333,1.311938977731790,1.264249077175590,0.535313560862675,0.261191392550136,0.505120477395892,4.616844421953160,0.368278939252364,0.841780890057110,1.692757270095780,0.584285777172333,1.258901291830060,0.593506812295058,0.476264296897206,0.762144379319292,0.171380053470989,0.144746629356242,6.602344908642070,5.283051825231540,0.664214836379996,0.138403048959445,1.796532999192050,0.395329651348824,1.130746276612540,0.337953149020361,1.064335128402740,0.099946367240735,0.167195998551751,0.244537276906599,2.217795367430400,0.515516542873631,1.176495997450130,0.251004339462259,0.330783801015364,0.587850213354682,1.088788966687670,0.258477862315813,2.870747936203220,6.519384271462260,1.658132500432260,0.960085454836843,0.513208487213742,0.946419721758999,0.089980140845416,0.906022108078572,0.535799603763643,0.069005133540314,1.067065963103780,0.161238908187349,0.230272982808868,0.326014398151123,0.600487570249134,2.019341189802010,0.667293692144303,0.571591228863547,0.169223240588773,1.332452683306080,0.843655294811518,1.355732205339680,1.061768549537180,0.195014341706707,1.221068928179350,0.470510676604155,0.583579941788870,0.907069897018603
MCF7,GSK690693_GSK1120212,EGF,12hr,0.791290387103719,0.0,0.180699686326088,0.228448809580113,0.564371111636704,1.143595765401660,0.163784131049094,2.677150725382620,1.400882529302650,4.397417056298490,1.113621781109820,1.059088501105040,0.306775641897012,0.884727784987502,1.790119930180000,0.043668862496879,0.800065130123404,0.516281980660487,0.189940063610212,1.115009953556790,0.845439610977001,0.255754513196559,0.312967731049474,0.314662501656590,3.654393262510020,1.048464275415490,0.814390393094405,0.344240487825166,0.072244369744350,0.215001494449889,0.422290034808067,0.609188812195798,0.981148644393805,0.382160132692909,0.186583778421419,0.028511841555757,0.281368531210698,0.074625092918854,0.064422729400577,0.792865447710261,0.359883816804662,0.298178263810247,0.451852807254024,0.237786314652350,0.280902349785716,2.315857492337020,6.311174873644540,1.439717338112190,2.402462831044000,0.591470848440693,0.571148024643004,0.710901726121060,0.388604893689416,1.173990561716340,1.697638239921750,1.785855553765500,0.053048413026412,0.084349834376479,0.458335500016332,0.121365482427714,1.080256143721200,1.694799738207800,1.164920745830840,0.688382484767058,0.415567298956217,0.024009335128976,0.226517657226980,0.456489968163824,7.543250680452260,2.066368019988290,1.308885358184740,1.365203341727410,0.571188039798571,1.407035337350130,2.377443739199100,2.668547173559170,0.504155872713351,1.347401640502810,1.585187181221340,0.183250186272845,1.605688516244860,0.243585197246731,0.055581571739284,0.679181397144689,0.180226822585643,0.434371531845040,0.460072968242953,0.287151035816955,1.449111704409890,1.679147949992310,0.636014732366250,0.230059746375983,0.549588574058810,4.090017207741470,0.310950299308756,0.927747730572570,1.551376450267770,0.535921965406054,1.348133209700530,0.639660888591087,0.441031967446733,0.742113860123953,0.173063000375770,0.178913899712995,13.142754719944600,2.062154934714190,0.637660090672063,0.147391110508336,1.652889060120800,0.392277692845579,1.133734653295010,0.451990155894726,1.210800727377610,0.124427779688099,0.213558795456413,0.387159418918137,1.236084716975800,0.465142995914938,1.316991283324720,0.253265002196887,0.398651393706661,0.553240973951362,1.045890252871300,0.262175553825720,2.046202494631300,2.954753043736180,0.946385405005245,0.857560625625879,0.582640294649229,0.957550308780887,0.104037639879022,0.576007378312069,0.550615867546353,0.077010101052597,1.239817276658520,0.182023505728224,0.254060297962150,0.289315963748097,0.795945383563024,1.621653838656150,0.623642661956100,0.550439550779028,0.144953407180768,1.494913913043470,0.890652037672983,1.398809811947770,0.968196802627670,0.204709601235901,1.388668446718920,0.317734000658847,0.889321332682426,0.554252639976891
MCF7,GSK690693_GSK1120212,IGF1,12hr,0.783846303659638,0.0,0.180447533804032,0.209510021913079,0.706242311150185,1.093362221012520,0.148218757047362,2.850121706799720,1.354678072193110,2.772617835843140,3.470565759344060,3.094596706454380,0.352519985748021,0.828029633571607,1.339270363244660,0.041876533079499,0.791893120933579,0.625194772697060,0.196255384812644,1.086642111430440,0.803610352059672,0.257994754777822,0.305340733300208,0.303710338346280,3.103115923921750,1.019149561947190,0.834585864629821,0.325187657263278,0.071692193306435,0.212877855920673,0.473208783592899,0.574135265075522,1.051016681791990,0.444193720510779,0.161466832710342,0.027524780364823,0.282862061648237,0.067538929506929,0.065140621110920,0.857049356500000,0.410012302832871,0.305178309585859,0.447907581421609,0.238551647982029,0.277260314517998,2.042779121548940,5.359031027807620,1.339387353238040,2.473809341664400,0.574879553885046,0.654393736157602,0.633133669072964,0.408666715871633,1.113702406330130,1.259048381843860,1.800480210995840,0.048611760997670,0.082476389520308,0.462227023931165,0.112711444071515,0.992838119395355,1.602689107439540,1.113914805041400,0.621029717496828,0.423798904935870,0.031690956803739,0.239296887305590,0.442609777334743,5.507263308464350,2.192024656181680,1.647256727705590,1.815865167624070,0.462974394385363,1.414651570329870,1.671664403586200,2.333974870710450,0.496521991911835,1.267141057073620,1.476590904565950,0.183346398454439,1.615816108117120,0.254591364798669,0.079155517582684,0.739461304929232,0.180301611443886,0.478098319576937,0.464309997056859,0.303412570639787,1.511199462823460,1.579106290458310,0.723574571259581,0.236087775890361,0.541934416115626,3.318341534990460,0.357609711254509,0.969828219399634,1.667229612069690,0.554804878232352,1.192843072423020,0.608476462159311,0.458091726508391,0.708086523994881,0.175835799047980,0.171724852214013,6.580407265481120,3.604048997769200,0.609738310081647,0.154769416897598,1.611759512286460,0.392429584576691,1.144993068005950,0.397963953123204,1.117850132150960,0.119713217193284,0.199621735234756,0.375831047189817,1.807251268374850,0.397326183172723,1.245089904446590,0.259815073123586,0.349304280925362,0.509861183606142,1.055680617506090,0.282439070478237,2.340589773862530,4.878182180537970,1.525507618659660,0.920710245009708,0.559011407534273,0.890813361080998,0.097272454341107,0.480919029337581,0.497810008437903,0.092425122642879,1.237593304682650,0.177433517612658,0.270337327980074,0.280919383835470,0.785081896532596,1.461135300243050,0.504551715763416,0.556442968451934,0.145579118403786,1.602826746013220,0.810538331198204,1.358681004252490,1.011206265728040,0.197088864135776,1.227021301607900,0.387778541676954,0.377471586413758,0.705621865848828
MCF7,PD173074,FGF1,12hr,0.959619102077342,0.0,0.172692406327127,0.228381197568187,0.688385109036848,1.092389184005450,0.198403078830119,3.170500048326400,1.402144297680940,4.681779062161550,0.131326487601507,0.274080900531604,0.434713624628273,0.817615387900992,1.931173611745800,0.056197402010171,0.760213134657456,0.581442405263910,0.211249048711486,1.056890025261440,0.746143431314175,0.247039686811671,0.265481683827787,0.313678697130188,3.022728257405970,1.033377583658130,0.692125312297177,0.382433355851394,0.079502597988800,0.232904300668718,0.453252026316318,0.805034998318235,0.962832961517696,0.446260912395278,0.169484882420560,0.027925020205875,0.292950517751369,0.067709325874591,0.075857015389751,0.838621482120530,0.392759917104057,0.253958395596996,0.412622893048954,0.207546342579170,0.303832303321987,2.833344485074300,4.977180233651000,1.035649340383380,2.725138137023730,0.534161148290947,0.690870396216596,0.616994103865095,0.404258493101347,1.169201392783360,1.054591117012770,1.794303295092320,0.055542460632861,0.082821573290399,0.400731383518796,0.120401311636713,1.101609013417760,1.506609716564950,1.002803316652110,0.595856410440320,0.389623417372869,0.037231473090602,0.243726923894197,0.432539995412376,7.428833943000780,2.268259633216510,1.538038932520510,1.601802879046160,0.488149934604489,1.256183675965700,2.151974914931590,2.395218030662890,0.515523516710222,1.593552354167580,1.572245805629960,0.205870802725507,1.498830428384860,0.254426376761744,0.269156543945755,0.664322919816233,0.212543291320633,0.450666084998242,0.466058482022596,0.342270755668239,1.470775084281960,1.628910941739340,0.627924830374706,0.189158608842775,0.595087025588261,3.712136198061470,0.351020961237286,0.783486226518067,1.564027189222050,0.536207835286956,1.237515288672960,0.550685792415067,0.452549465644862,0.687658828767046,0.168185229745036,0.230515878222808,13.000118752600400,4.240013301814810,0.679599498883093,0.152991665935429,1.539848078786410,0.351999963367327,1.069797745040640,0.423265097792784,1.347488042647970,0.110145450592601,0.222820011122816,0.296673794912319,1.454999774795700,0.381656448311383,1.061657379077740,0.276365018631042,0.366249973899178,0.514141573699762,0.982812063221562,0.292052958773200,3.232011169340910,6.401849808960080,1.260337925165640,0.867662898661630,0.537615325841360,0.919199649405094,0.108516250631254,0.562100235644278,0.539092955195948,0.092434705212466,1.224192999116890,0.188704632722902,0.267660834463648,0.281170629571715,0.862427370314463,1.704360385995950,0.396310040864677,0.527901725906439,0.142884803185607,1.615152357402840,0.839327777046037,1.584776040249110,1.028056330680200,0.209697210882193,1.406637593242940,0.325281037696418,0.640339297110597,0.698470583867140
MCF7,PD173074,NRG1,12hr,0.955735600747838,0.0,0.162795831447388,0.203134595212846,0.775062751604918,1.044784387462360,0.149879861685044,2.841705617818830,1.389722494582780,4.322372932006390,0.371084591750910,0.436043475207756,0.198081837439966,0.903947860923360,1.335639628064280,0.044196906087725,0.634553839021787,0.742760538926025,0.182590594048555,1.040635017069520,0.693938528937820,0.237496611264626,0.316466957394890,0.297725468554391,3.149292982833190,1.139070814716460,0.661936036322178,0.321201240891307,0.074167029561999,0.224062797662628,0.448342172226496,0.759576028651859,0.909404128992569,0.379911614040452,0.164381700716759,0.027622974995806,0.319911596863802,0.068568081899075,0.061730291383880,0.838317727889901,0.395946535081501,0.288201195974190,0.380904537867738,0.202372137117099,0.249601946400360,2.344267864176710,4.609140300754480,1.162136193508190,2.691308541868650,0.614108928456122,0.634223995233616,0.568776164377014,0.392463160252722,1.094381374874670,2.139132838475360,1.608345483554210,0.046136303347278,0.075685773711600,0.404519179924451,0.112004007081855,1.071623978004180,1.269357704633940,0.837992174424825,0.674554739546079,0.419190368249266,0.030980879278130,0.234145858352183,0.466406250045414,6.493104730602500,2.127221214984060,2.055344171794240,2.156383156017680,0.582040206311106,1.384106011843690,1.621043441624080,2.388478011833920,0.510437732740011,1.347077454496030,1.406665031846240,0.182501997361529,1.558758830987240,0.249087734813135,0.196227504408301,0.699499381330835,0.163985124851801,0.484836220709898,0.432140101752432,0.312761904150765,1.424836257055610,1.595301622999920,0.695257926911949,0.252217868267954,0.531599531957423,4.884134515239590,0.353881971941384,0.861458301659337,1.562534088855450,0.564457086808955,1.269479966797120,0.611514485422768,0.488431175856593,0.720484269678046,0.183120533407554,0.193383494766689,13.965915177796200,6.652845976477170,0.681842154205542,0.123606603264821,1.631767843674810,0.379729846282014,1.110812677455670,0.366902122987534,1.121668861031320,0.115245978149347,0.196775868635084,0.243658558561208,2.236330528490470,0.515829526457670,1.152713513695690,0.262941686309281,0.355145621892570,0.603935804633029,1.042215383315680,0.286596488738334,3.064200980483370,10.748950015627500,1.982019715747140,0.892054624423249,0.513632663699024,0.948017540411856,0.092519581445014,0.847803454222004,0.521314502657636,0.077385803255447,1.140504426106010,0.177353368689508,0.256957375268040,0.292234147458528,0.693893315304558,2.019628058013430,0.675545053651156,0.559732369402453,0.149355050047524,1.448223310381540,0.904987313114244,1.620877341768890,1.075306160487220,0.203897336750979,1.222444864702640,0.396520503192063,0.513680581649949,0.848773991006482
MCF7,GSK690693_GSK1120212,FGF1,12hr,0.842488135612355,0.0,0.170058909663765,0.195204831878138,0.785880154316417,1.039421547777190,0.143585861418625,2.163183870172190,1.493699101362720,2.258176149591940,4.111662894653680,3.673004124958600,0.273240022133666,0.804908003794683,1.421461542216710,0.044731917535016,0.559464107232304,0.836413298514656,0.174480025891123,1.124748963396980,0.767654858195545,0.243109210237837,0.315228499682710,0.289501173690139,3.333837310499290,1.211342964319050,0.643377255521723,0.419926172547641,0.069809877847722,0.205910218820535,0.446546282583359,0.950927485444737,0.851906969053774,0.568620933528228,0.178526829310755,0.026389387355243,0.318891710841694,0.066604560693678,0.059969850324361,0.828470776782380,0.401814852499495,0.274050486002820,0.378581189053101,0.204828620273249,0.256260363309028,2.131196269635460,5.420940602321810,1.071796828591970,2.902709535094470,0.677458864458264,0.724818840884000,0.595072718977477,0.407094302170912,1.108177758665370,2.176002928641500,1.552528779607070,0.049738331662094,0.080500814315903,0.373790588650938,0.113230585420174,1.109295314583980,0.965789212453240,0.700289929103145,0.669132445750160,0.363576267933743,0.027240444313596,0.256833186847648,0.511407053966383,6.828614667719380,1.937221181200080,1.826892560095120,1.954807657714590,0.633242324485557,1.353924163384490,1.401795167879180,2.715203393858560,0.537303694918391,1.430573119166880,1.333007011859860,0.210691435302512,1.391476921887510,0.231848932826786,0.152456250824227,0.649843457402307,0.693288789922302,0.521581389992226,0.409102827436467,0.254239583468607,1.236780989786930,1.209261590104910,0.556241118318590,0.247952213955038,0.494291244251334,5.433733984520070,0.385303688830000,0.889048738519475,1.585179925327040,0.656790836180267,1.265575955204080,0.579364099861535,0.477648269625162,0.735233069592906,0.178364210434339,0.174257870874450,13.480973097677101,7.522525454343000,0.689379049915950,0.131781913949505,1.892228483525530,0.370938903440023,1.133515633777460,0.337706243755356,1.169877237909160,0.118151352252226,0.176155140315015,0.219839322041297,2.143917976590790,0.577336136156541,1.088126386585800,0.252503982482842,0.366101918066700,0.601296428391829,1.036763762419550,0.251174732129243,3.088480303971910,9.577589094882180,1.746583642962170,0.871438434461152,0.490234658171114,0.964936225596985,0.099537508179477,0.601886215458934,0.469747622278061,0.075051179537686,0.994129985028279,0.168622532757056,0.233338314777825,0.278310375956711,0.623207573234350,1.924647918213630,0.749328049226507,0.591643901122534,0.154929574366951,1.362029129421460,0.909916855148076,1.624453684874780,1.000645759454090,0.186401225902000,1.359772347476500,0.300388539570642,0.552924264093398,1.011280602765560
MCF7,GSK690693_GSK1120212,NRG1,12hr,0.895876276236126,0.0,0.184138656062402,0.202431413774397,0.571180528227282,1.194545955778230,0.156444999841267,2.642655109154770,1.627711690882270,3.632439061844030,2.946316722593910,2.617080952904310,0.293533935906536,0.885347859119940,1.519751444734420,0.046663402939890,0.585562465576092,0.625512610654155,0.188824317871769,1.129400114948370,1.001233215166610,0.241456371099614,0.316631250550030,0.315474562139724,4.212501424822120,1.206599852626340,0.981605096263195,0.385213576395934,0.075562684399117,0.212644210618147,0.445512836387167,0.575851599889687,0.904634360261913,0.323899683894286,0.171181940745948,0.030579961239001,0.317117379979359,0.063763868763834,0.063463141012614,0.797253979739919,0.347328715808627,0.270412740750418,0.366984663724063,0.206125507419833,0.296218416389338,2.284505521210170,5.891302881712430,1.322726336522100,1.630729989253350,0.591192541759108,0.722794102649017,0.588169064220455,0.395782849190220,1.340672531681630,2.113894525795980,1.846646186224850,0.048925015707789,0.085979260628679,0.430848462374596,0.118726198695523,1.225877334534830,1.021176284322120,0.719310549073845,0.626988024676062,0.390649556727006,0.041434440293812,0.254408126697777,0.483466964513435,7.779970238126600,2.309273933305530,1.734252307636420,1.711037519246220,0.641807170561290,1.379377075488530,1.821966082390250,3.015094506374870,0.447052115338154,1.375580605406310,1.382019391060940,0.206539707219121,1.549977715159040,0.251272423030693,0.064778446851757,0.746926319335763,0.169223434818032,0.422597582177474,0.427804537694199,0.242468135405656,1.165088654458380,1.459997609833520,0.516882984430420,0.254542795599805,1.286489096990440,5.168003303617070,0.369528929591718,1.013285673360630,1.909576122766730,0.651137104741730,1.979674944292680,0.597023017595320,0.487815352121479,0.743797168639416,0.228152933919126,0.152800510477734,16.276250769114800,2.578737220017810,0.563010080758997,0.152972920469642,1.640800739638120,0.374970816055532,1.216725599925390,0.359810493810789,1.043091283551020,0.105074940689961,0.189515626173861,0.329841681747234,1.835354264306760,0.471701823212416,1.271655956123210,0.257014922897303,0.504808699947714,0.505655774041989,0.862735559006503,0.235176934265407,1.292986373755770,5.101978344060740,1.320606832526940,0.930408592318731,0.521405283174869,0.922104370824253,0.099547345573215,0.477587827736054,0.517848704771309,0.072364148235607,1.167034923460620,0.193106849441722,0.353620334413083,0.281659321670310,0.558083335630321,0.668041700375936,0.696351794695974,0.568598763690651,0.134190726806777,1.368547828366760,0.828468618160380,1.550965323848380,1.017991327816500,0.178837184111299,1.333508290527380,0.450709432779143,0.610228287368666,0.442924841166642
MCF7,DMSO,EGF,12hr,0.862693693448064,0.0,0.183560621340236,0.226202647721401,0.720900922481370,1.198533575052000,0.124875831404465,1.999171610370910,1.411727002380050,4.324542060898560,0.099310352184055,0.255986500123835,0.202072558863531,0.771050989910710,1.418262009455650,0.040320017001853,0.648711940187583,0.587022718829784,0.198445137069850,1.176605581721530,0.873198071030974,0.260443364193468,0.326140112477389,0.301259228097890,3.379893184467090,1.136925006223780,0.699478914834692,0.394158759223721,0.076059793978810,0.195117681077449,0.440257815545127,0.894755861252905,0.845052381554250,0.275022221069129,0.180988458455930,0.026271921712944,0.331818728308080,0.077158443589131,0.067696217976696,0.814955777935531,0.369856158217274,0.255414063501841,0.415860215905494,0.209842394059680,0.265044821514865,2.082958541004300,5.631568374521490,1.184338184521670,2.767223403676980,0.652845055174867,0.665812278167186,0.679059995462650,0.408184195672618,1.257622178644730,1.752841311122300,1.873462252012890,0.047126883861737,0.084381343686596,0.401256907318362,0.110241052522194,1.132276600878450,1.303193169582750,0.909060853565540,0.693569692990868,0.369074606827076,0.024030541265349,0.244086841408667,0.464277965713110,7.577229396753510,1.905205519512830,1.422367425287890,1.493922949224880,0.658607311617930,1.408208232086360,2.131159618511740,2.966389576012110,0.499031474637142,1.480851652112480,1.599086779564180,0.163609078854567,1.404722019208360,0.244900823364214,0.176447895518097,0.695350527897502,0.143060358634137,0.462062465112525,0.422346631995033,0.264168574232779,1.345886908884180,1.204019151646890,0.475304265002319,0.244905356811504,0.561591615020476,5.230218993004030,0.343771508715436,0.864786029845275,1.679899919265230,0.548583614859570,1.314349901076670,0.612725483697115,0.404418449515235,0.772983270353390,0.167308788980991,0.165138220054249,13.076729243483600,3.836924322909210,0.695403020420720,0.138912408590248,1.786946058706560,0.406100411543755,1.118027279895760,0.331364417173048,1.231178771472120,0.113608272133499,0.173230975894746,0.274068329108247,1.374667508433840,0.529389474252868,1.155549332513030,0.254022937928664,0.325729919181779,0.574992387258101,1.063652101488860,0.230484361025631,2.997768719549360,5.525797364855600,1.346673241030360,0.895066518141882,0.524454531512223,0.913703122968690,0.102261377738984,0.595341996923173,0.500223938200522,0.065274416957127,1.205398775549510,0.169942655826268,0.225643306863604,0.303941682492781,0.663332840147227,1.634711059721410,0.778013735335590,0.546041003018424,0.173027481592895,1.242746581183940,0.897392746709355,1.401278784322680,1.072256028654960,0.197487287236404,1.405557697016470,0.375932581325604,0.588790946182830,0.690319372955841
MCF7,DMSO,IGF1,12hr,0.888058384941766,0.0,0.166886484011434,0.210228105066660,0.825455272713086,1.105367501349950,0.117577283614263,2.322199518656590,1.466876444005730,3.742512743986970,0.450424303801162,0.462995804972446,0.205021153535944,0.816532377239693,1.044087607526020,0.044071093599390,0.628131138347438,0.850813995306770,0.186528773547679,1.140553519878820,0.776987794472836,0.246752118292722,0.345360102439177,0.284121388882565,3.004745964815650,1.125076891934460,0.704857399537103,0.341751219003888,0.073305303771022,0.208678531611454,0.467354430230308,0.819604034390009,0.889133174819974,0.297303521924621,0.162720118262576,0.025761170564745,0.317748203800158,0.067093536713090,0.056927682155050,0.932520112004150,0.397919872067872,0.277625512852335,0.391780195137305,0.211611673839405,0.247752261559174,2.114338129333400,5.428625596457130,1.129484661508360,3.104273934897680,0.689306487662953,0.684770598843029,0.597111049873273,0.430148121335983,1.143337471983620,1.999451418688600,1.714009316152950,0.046920863978925,0.076759364999496,0.425176056815281,0.092795670729867,0.997273968742555,1.224312930085880,0.855768785369907,0.702168648420371,0.393249052293703,0.031557254330367,0.225861694551700,0.459821190747625,7.136487017732230,2.002894527741390,1.981043047542580,2.008583248283290,0.590433602938444,1.369421414410620,1.417175045529390,2.559513204064300,0.528365348002771,1.327100521383260,1.324512064681080,0.169109705375436,1.479907323926830,0.245482490085401,0.155466618284079,0.745900880522545,0.143224236079904,0.481470125519366,0.460449492038146,0.275509338592264,1.446788920450820,1.207496581705500,0.561688500128730,0.230877094747665,0.575144330486988,4.801090174079830,0.369116470172720,0.880547130957216,1.651713296140390,0.578086946463884,1.240002891660600,0.592020550333955,0.532674588413207,0.758435399572285,0.164242528606803,0.153365723325558,11.626368597974301,7.802954913532920,0.682131756644971,0.134331891099276,1.720418689473390,0.373116960933920,1.163524583450960,0.327614711807379,1.059454685645360,0.106467649929334,0.178384750914865,0.256927834413197,2.440678471714820,0.498827599144050,1.220865314953950,0.255760583357208,0.350664193027090,0.561223131192007,1.073520470768220,0.257110176717777,2.929281087873280,9.167774439177521,1.919036176970240,0.892484623181281,0.518385072175113,0.917777739448215,0.096610898746194,0.657677954130225,0.524996298420665,0.081655175816030,1.098043751765030,0.169894261293483,0.243075013725090,0.284374799070054,0.643544937172701,1.830795380667570,0.756599767387118,0.572245918869524,0.176285576272503,1.371340975480990,0.876089031137606,1.329065125616600,1.090233346330010,0.197577336447814,1.285024886708160,0.445964741302200,0.633217742533513,0.933228749800208
