BT549,DMSO,HGF,48hr,1.474241450583470,0.0,0.564852526073706,0.955478198569441,7.852963770600110,1.749768353002110,6.071238663098330,8.467371879155341,2.622564321946110,1.076191567184670,15.092899766483200,0.396570937750030,6.786588802505860,9.403612962957380,3.800432443629430,0.525975738432970,1.067688564898760,3.004601467021430,8.395509478706250,0.397373473190968,0.976532629892699,2.287745953046110,1.287256428840740,0.944175282470077,2.011417853398470,0.159973786330120,1.019254382695020,0.586021333399650,7.035141222819540,1.017214459063450,0.624035466270949,0.559115259621078,0.993321476516340,2.458417707088600,2.006068549596380,1.852878377471780,0.098716523368311,1.082623083428090,10.532148348243201,0.244946492162533,0.206056025583467,1.524512717409750,1.153962725086210,0.972472765351515,0.938913112407168,0.854095537609243,2.010841292759510,0.198700176924309,0.743300546726952,5.874491532067530,0.620239552946735,1.330962247720140,1.854098821706790,1.331177850070420,0.070078295697839,3.464167296159630,3.003826474195120,0.881663950631002,0.389869028421286,1.355898495486300,3.119356990257500,6.338852470374680,0.031242281444459,1.112251145463130,2.609621263192380,1.141751043519660,0.230320241410221,0.192677653460907,0.285966374543924,2.513775496228130,5.127515224358730,2.892625878058820,0.400951482100961,0.536886189395486,0.289147492723729,0.864340752038227,0.194424250490473,0.101051779898318,0.177388310480172,0.869571161876950,1.132098239256400,0.780645275618818,0.107961638257635,0.412238394291056,1.069597458328050,0.121497906908253,1.514650585809430,1.838053058800920,1.046778694668970,2.006575879537780,3.780557510734660,1.465123847400880,1.761139636238580,0.487598355134720,0.597998695875529,0.285958867578114,1.561194208821960,14.512222781563800,1.288603385564600,1.198403960113970,0.372934112209140,0.943295460017795,0.643019113241855,0.486549030714218,1.285562597237530,0.955164022858972,0.852858212173100,1.273274634893540,1.111604952521180,2.913083962631580,1.895777341785890,1.087862564932790,0.175638181099683,1.074413814156360,1.082735683371450,0.872799184800102,0.874830060335219,1.384012662367010,2.023038932625890,5.390932255720110,0.445032538736869,1.663615380602030,0.139105414610614,8.789856248020390,0.080239562070339,0.221953646827447,1.282186864699520,0.953583019030123,2.126104908043500,0.987691569047984,9.094736517172811,1.592020941522530,3.065265032516610,10.089969205802200,2.389221511410710,1.340914511051830,1.040815696305090,1.233968800710510,1.752462248767420,0.564390129894961,0.640916926722595,0.602801350107771,1.753740008279030,0.777893459683428,0.634638328859654,0.849654813454963,0.105685174009175,1.662388828530370,1.023161017274730,0.848051866535010,0.574471446167348,2.874307723970020,2.581075377323700,0.707329109902324,3.497451756869770,0.528302001701062,0.022421814284843,0.454153324233155,2.044746295842210,4.189990533093170,1.488394265635300,1.494467811845390
BT549,DMSO,Insulin,48hr,1.203022227761590,0.0,0.701338865108712,0.938029084133187,6.551563350022290,1.992232829641810,5.856881962327970,9.819127729502061,2.463936801318450,1.289228367482380,16.603325610664299,0.449539922036060,5.589512837011770,8.239467015462401,3.220186503119640,0.567208149905357,1.257547570342300,3.568662662405570,8.015532890431601,0.402620954895948,1.171448678040460,2.491448227721830,1.362326520717710,1.129978568351390,1.807013003598570,0.159501490540136,0.937849879670404,0.662963114574090,5.391904253444090,0.945224165143657,0.684661284632308,0.579870883740667,0.929802296423851,3.085371478349670,2.125046861867860,1.908747368620890,0.114331015168588,0.863912448684420,7.085933735805240,0.363926741770945,0.240976981748483,1.727708096982160,0.999421185992970,0.976521418001747,0.948813994502582,0.862158272292894,2.307784481054210,0.223399767448605,0.779323302554634,5.535812296429850,0.629231601017899,1.233966739258480,1.822109744230250,1.414875361168610,0.079001021124903,1.394081811584890,2.996307706167330,0.852579989581251,0.355261354223850,1.379286727716970,2.883682863426660,5.714860066323720,0.043298272319271,1.051066941481530,2.947878258310790,1.039411173645430,0.242990143430403,0.205037697378168,0.299570484767537,2.508568591594880,4.271446015740300,2.504768638523750,0.291450563101210,0.586066970358884,0.217051130230847,0.845621175391608,0.213061186307786,0.126635475491057,0.178661928283575,1.004809510260050,0.903489748793510,0.886187967329350,0.086251709367593,0.240715392066932,0.957931365852360,0.106081986366511,1.564815203140740,1.428496968987450,1.402323099668940,1.760220440046410,3.950570666771890,1.441259104162870,1.524776707743390,0.511884223328457,0.736939066711408,0.321249322342828,1.634941829440930,9.663017720582840,1.543018376953500,1.619591326665770,0.411390229699935,0.910726510901150,0.673772886653892,0.491981169611043,1.159511198992620,0.868817744721517,0.893084386915352,1.176658537059060,1.058787262576570,2.543434509836550,1.679191850624230,1.270257617854250,0.160655536533823,1.122515380884650,0.925571178615104,0.406404684873269,0.979998125040598,1.455209626794630,1.950850972408000,5.543258981933580,0.494291721466272,1.617232238408970,0.162059592388604,8.625833436585920,0.095218796934024,0.247446652793504,1.239141530126540,0.872123401370400,1.938680356625600,0.868746538906977,7.435435780724070,1.998625917214740,3.655495619967390,6.895969679512950,1.451570032679810,1.631798496263550,1.142013556133670,1.362196965186570,1.409248469972360,0.557438433190192,0.753477360897788,0.650234763109706,1.885811861218630,0.890807522431030,0.540236298567986,0.956889478582186,0.121192183948012,1.581809893701610,0.747996553665907,0.792154516659435,0.545198764589704,2.256913373692690,3.295787543810030,0.596924544461164,3.678889551788080,0.567274554763218,0.028950152380213,0.478706840292542,2.051881369336490,3.808264290857710,1.189349486900870,1.486227081713230
BT549,GSK690693,Insulin,12hr,0.633883292352196,0.0,0.611003124782504,0.909206550492898,7.045580037584250,1.927821764602030,6.340447732964430,8.206427650344320,2.541213455798930,0.422452179500352,9.544809026852560,0.429498338772139,6.885214414168560,14.429242066394000,7.193693301385050,0.592466237446823,1.106206342051780,1.152688823151070,9.269225149302820,0.410916714593088,1.065816069675270,2.407167840032000,1.179520490703800,0.824990355244580,2.050381856161630,0.183781521065901,0.923249290195471,0.686977241359520,6.877842277427100,1.157351564585870,0.699364908223132,0.454613083687180,1.030117256570440,1.787382915172850,1.977231680231370,1.566298615615520,0.093074511436920,1.028692968928620,24.145645601083700,0.267053328400510,0.216096721302159,1.904892593597210,0.984140278194310,1.157921728460340,0.936378679055459,1.073436128309330,2.011595708038700,0.240041248591386,1.210537659076380,6.290653692554780,0.493124812055053,1.433306627302220,1.761818586499960,1.443830311771410,0.095248047579922,2.076632095820570,2.799804268591600,0.979060831095065,0.335384303297814,1.487650075733500,2.816021499132980,6.208434778353180,0.037716771929468,1.220740246704770,4.770102702275930,1.488398468788490,0.211405666669041,0.189711919092914,0.298836688304553,2.485276881230700,3.228239599871930,1.800734048386610,0.445401264595534,0.625918996003893,0.271728521848329,0.907145751159083,0.289791491175595,0.096409888554010,0.167793546134211,0.793076613547428,0.853733641067115,0.791670519204330,0.095776792609975,0.238385247510956,1.029299257045500,0.117378214048262,1.384867303479360,1.002412480692780,1.197751086682640,2.066714178513270,3.873071517359520,1.398853149421450,1.370140564164930,0.435089021235039,0.616295436452632,0.237200686988465,1.519899048660480,9.023356685561261,1.369179100899830,1.741022319816410,0.459368753843886,1.031858425307770,0.542115420587078,0.503768690045881,1.102008321756130,1.060305944571700,0.881748554321939,0.869824583251020,1.010989699507800,2.692972944127010,1.680348291594770,1.253667976844830,0.146874876773403,1.111030501741060,0.877892594375797,0.382912916225541,0.984182691354686,1.568819642802800,1.651824057226010,4.830395136504040,0.468481477677955,1.428164941287480,0.165361394159832,6.564298122371490,0.078165845354759,0.237482174168765,1.220461066870950,1.013888308359550,2.022591508668460,0.773921738270006,9.022998903167180,1.674911043514950,2.460482131516460,2.638174707911130,0.932836690032222,0.869806800411887,1.154292149798010,1.719217226113990,1.761413766274570,0.584305608543747,0.830093462887792,0.626744005855593,1.572839400312790,0.924711827987945,0.696445027117523,0.912267137052210,0.120066830180710,1.600555902183850,0.837399464945056,0.862560343536143,0.525769300629106,2.345731056279620,2.562808966860090,0.636527939800800,3.595068832721330,0.638445233909410,0.031189627339061,0.519687689069060,2.870191872516460,5.658435342063450,1.093093909302840,1.242547637216190
BT549,GSK690693,EGF,12hr,0.574291592748428,0.0,0.694103490027877,0.967071461351780,7.579018252497830,1.953948694026520,5.742637120418790,7.678736943520940,2.185272294603240,0.490489009838765,9.182762929292530,0.429375510440424,6.215951129306750,13.746761201201000,6.314655154618060,0.564568149716055,1.181549975070810,1.371887630507180,9.102730373530470,0.408320701278739,0.982616164979964,2.575294242530430,1.288828068637640,1.055937941148250,1.858699305019040,0.188574177191251,0.917277442683041,0.738950653689954,4.843353140447210,1.115499731337530,0.730001709266922,0.518910047278471,1.030547083551090,2.422268118056350,2.093509175403560,1.667538969841730,0.086375299496555,0.960568727087674,17.747481368050000,0.325016710912175,0.201856922418773,1.883217865715240,1.103190109024980,1.232333612919720,0.996515367931794,1.124765482681750,2.238323566983750,0.220199226788137,1.358991758590910,5.780428909614440,0.524124631593513,1.600109456678340,1.843437930689470,1.378479892311850,0.075299276124810,1.753799475011340,2.738008512799870,0.866500158932892,0.895569314504255,1.554353266273210,3.211628068254800,5.572710662862680,0.035614359111389,1.223133012861400,4.928435537766950,1.327948490246600,0.212213541705451,0.169747152908029,0.317327807401035,2.481189925378200,3.257725688344540,1.858145218392110,0.357299634719421,0.844200985815660,0.266778444584862,0.892848234969583,0.112915575794592,0.098648533072923,0.191082434261730,0.767127716425128,0.930479262218611,0.862771372248694,0.084500583866177,0.353429546408034,1.042666184027730,0.123198091246880,1.430183836001320,1.555604604425610,1.128162042768320,1.764301820662380,3.492439505484630,1.384289632497790,1.210981747428230,0.509030251593251,0.721009454773617,0.276471939566082,1.527818894124860,6.049757939971350,1.369571405648870,1.492994720775300,0.414249393441525,1.002356505335840,0.589271776843951,0.511275319034854,0.972960590350287,0.841435426855988,0.884086103887446,1.000064377503990,1.092920562269550,2.856903167567670,1.681335639883840,1.294977154915920,0.158230935873813,1.043201643178660,0.994125120029943,0.319405980110286,1.066087035780040,1.596472515607560,1.681052205020320,4.299981348764490,0.422651636788810,1.619680191926240,0.129340888406608,6.601055734177810,0.077961965880198,0.194545672747813,1.191142716807300,0.937917216766246,1.963208266799520,0.869625616287325,9.279097890977360,1.701199431681510,2.972160337219960,3.430280222316710,0.859822323271877,0.857341301880303,1.210002618127770,1.419077072851880,1.635052664408570,0.596656616540648,0.716349538620090,0.779901276209272,1.788398578303950,1.019026803395490,0.767448196262357,0.975992632285228,0.124905838091569,1.846107456041830,0.813745285541240,0.809531254287512,0.525861569849228,2.624726731512490,2.649771191851530,0.602761185788419,3.541784689488830,0.545068855124563,0.026014292669963,0.500159061371139,2.683737956933720,5.711840803473340,1.215679945976400,1.459412116990060
BT549,DMSO,Insulin,12hr,0.633020257580802,0.0,0.658472498181360,0.970962164364961,8.129309666288490,1.889262645286400,7.136076192543000,7.790730574518670,2.275505199939930,0.397059205594466,8.297663276773200,0.466936494133136,6.165003630129870,6.651449516836350,3.265803731070980,0.563136353634649,1.140818812099460,1.120011341267060,8.500168575733360,0.453674424094123,1.032647255857200,2.184175046838090,1.287758252175960,1.116054180885020,1.978141854828810,0.252966043150213,1.058390889418590,0.679576983550560,5.903540148174560,1.080430309069680,0.681360311290893,0.528591535563691,1.063524008038350,1.816571941940160,1.907471713618920,1.286708703207420,0.104050012761437,1.362088246429580,21.408318803400800,0.302180367417986,0.246639314538385,1.845761032877570,1.263281341541170,1.183986979195880,0.905970284404192,1.088311934241610,1.863248517956820,0.226844383335274,1.210583470182430,5.629461144011880,0.564493557983583,1.391162533703230,1.674163380166170,1.390615631967750,0.074643337892197,2.331440298920490,2.606088774569150,0.901132908837199,0.311140454425516,1.498476404755900,2.909455084222070,5.605975918913220,0.031610477971170,1.232083173208830,4.156250131446910,1.256750864226910,0.236836869253789,0.184587246021292,0.318320889383231,2.270541375909940,4.148699134525930,2.421629397617670,0.370563082905883,0.614631241293656,0.275344752507762,0.889045796489818,0.269710365643537,0.093483424226235,0.169606910434606,0.730195434789845,0.866946577368579,0.789083723813264,0.103405421465894,0.252300580553494,1.128379418836330,0.114290613164701,1.412578699479360,1.094982471353050,1.100708435715710,1.922898382642980,3.023319156731780,1.272075372487040,1.397108427138750,0.506435912815620,0.674114731530855,0.256261121923471,1.433234133738020,7.542537180799100,1.218929018262340,1.585479332281080,0.436926989043238,1.069540727185850,0.613168498711872,0.519194778382433,1.003722206276960,0.994354474104636,0.791457327184479,0.946596765885618,0.968666915013845,2.544414222934610,1.709287705228490,1.070468943752590,0.166567008837373,1.037777242332310,1.029235353890670,0.499066523971587,0.914414783485799,1.465816057891590,1.668204151959410,4.210613576436410,0.461488863619863,1.361075952431470,0.147380883779435,7.120162478456560,0.082538065647213,0.243494922048328,1.256189662437620,1.002585671563750,1.993506530059140,0.759849433286696,9.413185954033031,1.439312580442820,2.424480788858390,4.283484773437940,1.548527689282740,0.868578122476375,1.045500615403610,1.494746010293020,1.707706403991880,0.653990518143293,0.714941704487255,0.646671562057477,1.480057223737030,0.912656437543143,0.699051179399609,0.956886927660220,0.120326854037573,1.598191129499410,1.037440327224150,0.823080727129976,0.584943166824875,2.434496153458370,2.364751620083490,0.739768549985988,3.270053397711260,0.723641925247251,0.024248546359797,0.466838267836440,2.514093346732530,5.283486945696670,1.559450227220660,1.134156789685600
BT549,DMSO,EGF,12hr,0.618297417505726,0.0,0.642571706963391,0.845370458363432,7.064127885676240,1.747887744788460,6.250635043133950,7.768203485140730,1.685479278907670,0.408906711945898,8.394039092381791,0.436400070881363,5.655390756982170,6.613571115926790,3.746865747907230,0.608506325489196,1.124684645945020,1.067745201980680,8.245376423757930,0.442028027826434,0.942407845763270,2.306731915382790,1.380401921502180,0.950935212366993,1.837948334076750,0.211733146978754,0.973841393347938,0.685182134041650,4.559188757009950,1.078270311173080,0.688512838432962,0.448879271954246,1.019899562777150,2.221535957938150,1.951567274269300,1.787514336793280,0.099426756126384,1.030985624789900,12.740779002558901,0.333678519670130,0.195336028392787,1.822001740247190,1.236846330855030,1.247617523204960,0.925159580408712,1.094822990805790,1.939049224616240,0.215404322705809,1.178083233970580,5.822028997743980,0.508514788922524,1.444389946869990,1.638891621156050,1.391694901895130,0.077061497200262,2.199747071390550,2.520537401281470,0.827620120275521,0.751925268972766,1.522141761085320,2.799881814665720,5.543038576795870,0.029861590933743,1.170161531467640,4.021735056670620,1.321502554820930,0.183898120753222,0.147297036725321,0.321762997995214,2.440363581591840,4.376532000010510,2.582905324791500,0.346271770043267,0.799124549813811,0.261826932872173,0.828207968214519,0.119143516357505,0.096454401409854,0.165741875773042,0.770405216566274,0.858204068191401,0.782691850272990,0.096471508247936,0.382473727482476,1.212516095224430,0.128332886065233,1.413481731380270,1.734457651348160,1.244454999378430,1.944320777671000,3.205806230986300,1.411050585793190,1.316010232007080,0.484317774854796,0.676676868330244,0.277744707702808,1.590482423973690,6.399000734959410,1.271358190331350,1.299460477083570,0.349775875709196,1.005547629567660,0.619890361881465,0.515758350290240,1.289275674143060,0.923884867261925,0.821897429017450,1.217463152041340,1.058317851912030,2.888521227778600,1.646585163724800,1.261999361239310,0.155360059671562,1.108037772548030,1.032741673941690,0.456145750540741,0.940549638810882,1.472022807945650,1.671979664957380,4.437221677745300,0.438766849260655,1.553451285757850,0.124226846311673,7.542272314664630,0.081538010041804,0.211639522372050,1.257717950625530,0.846081936504016,1.800411158216070,0.814308580316496,8.420872045514010,1.521739455534480,2.886456385068920,4.725801535035240,1.153636104290660,0.805761813942135,1.057646264586220,1.302758423487090,1.715563619141230,0.573389446356946,0.744743479901556,0.703029813397264,1.516084982099510,0.976011153170116,0.673960142484437,0.917593986106072,0.114746602187422,2.063773464283880,0.845567859417053,0.808867139386328,0.536658226110294,2.607620534071310,2.705752681239320,0.672422612530365,3.305455664274400,0.604173245552118,0.025261665899618,0.494087923202991,2.602812131418040,5.431893124731350,1.194405829649890,1.699954297992710
BT549,GSK690693,HGF,12hr,0.890471425632133,0.0,0.712334438465057,0.900542635098785,6.558873273712910,1.803621995978570,7.023616206913640,7.692930306962870,2.019943066949170,0.396495435455439,9.367707714869651,0.448833536296691,5.458204742518350,11.237429545604000,6.964552830955010,0.550164989381075,1.049035590228960,1.226666197277720,8.378363777665850,0.398906873475253,0.981726812672946,2.253694065026830,1.141312353624070,0.938029005049473,2.017321924107970,0.185941412009394,0.967224064607887,0.714272078566183,4.840251327108350,1.155138545432210,0.697348128803682,0.530340864594552,0.992101382320112,1.701978474055270,1.781874920144160,1.950444679165280,0.100604640905653,1.042733610590120,15.945894228327900,0.326451212384012,0.209429054551283,1.831573502247860,1.150504974559500,1.079188005255740,0.873087796397095,0.988273337872630,1.888504346868460,0.220748229429265,0.898059851082902,6.533751111030270,0.584614173438205,1.546619957252290,1.652889307068130,1.364894936776750,0.093726056780196,1.483130926660910,2.608729266936300,0.920631275535775,0.357113593340660,1.451122122192630,2.897583303908300,5.351011967455210,0.034445000173119,1.132747244598660,4.971474983535310,1.324147176110550,0.230914232244101,0.182968315472840,0.293828231363105,2.278636297517660,3.301924357539860,1.837467408094160,0.361991709241901,0.618479625474391,0.264893497308306,0.872630276214764,0.323418170013767,0.108833512523594,0.191085684091516,0.733206962340374,0.802880083775168,0.816636311151143,0.098759801055788,0.353874957139524,1.077495082042620,0.137980283362119,1.363063695636130,1.307222746400300,1.263543632005510,1.725308226461660,3.519621560231680,1.251390381700360,1.523095446217360,0.498526111908474,0.681629393976103,0.310972905056342,1.285940932546690,6.767146134760240,1.343958841493720,1.444694253376500,0.403377831133147,1.050514443338500,0.614712001156515,0.522749336036598,1.119427670544650,0.973331337765000,0.762096229928817,0.867920262980844,1.125751283477340,2.768506919151680,1.681898099809290,1.167545441507340,0.182266465432732,1.011368854924040,1.027998731635360,0.428599275231526,0.959009790931820,1.405760350639320,1.524867133438280,4.306361455380900,0.490478299325100,1.477139363703230,0.179872414586130,6.694920446124370,0.099176291268466,0.234483629508040,1.260695381789490,0.904417294786277,1.870656105855780,0.746412707735062,8.139987852406300,1.636401361311910,2.257083672096930,4.077899675230210,1.530060839349490,0.880844160001024,1.115630685542840,1.425007383563990,1.650302439588630,0.610796307027473,0.839133089503017,0.660506643020321,1.600402096282760,1.027104842608870,0.663378802582362,0.958445986969131,0.121351462396680,1.622314401785170,0.855675867709292,0.842671256891389,0.601213760313448,1.855345179612430,2.700543071881180,0.713625655988925,3.413250334727010,0.616044355062288,0.025294316218493,0.510131642232292,2.258617399011210,5.438414092770610,1.240930892119420,1.513610650687770
BT549,GSK690693,Serum,12hr,0.663785739908011,0.0,0.607281351948248,0.781169908102745,6.668559589220920,1.741236387783870,7.135405817322330,8.253862320578200,2.074132652383830,0.465372904029189,8.749517791674650,0.433695445723886,5.259861761822420,11.152086106964900,6.432774305675400,0.509804215695216,1.158003058309300,1.597122269934660,8.214582450887100,0.398746917829535,0.778018699465133,2.390829812194800,1.289988350821840,0.949403432282103,1.814957199089310,0.199403639564956,0.981783927806912,0.636435021274368,4.199719640496830,1.074404056960120,0.669071444532789,0.522483702345912,1.063115265295270,2.125140264049420,1.964128254585410,1.887428898433410,0.108270245354371,1.154499168878030,17.015966447014002,0.252525992377565,0.229975361604089,1.955833167250880,1.137329299867940,1.093393363860860,0.846036078046863,0.938592533257834,2.289518860320910,0.223028908235563,1.096440052673890,6.067389686863640,0.528841647691760,1.835262451824750,1.607146060132120,1.278181222685750,0.091276953936016,1.982357521583660,2.423615453288500,0.987568312538008,0.303274980418630,1.420571553806980,2.803337827312100,5.328829979512140,0.027303966402075,1.265680937047800,5.624641043396150,1.226657836706660,0.201508220347414,0.176619438816843,0.307702448636753,2.325193804347200,3.603561675547180,1.939692942111950,0.364708469785591,0.583162317539765,0.275479818840589,0.829351804489780,0.305505354597538,0.109226717973687,0.162464812281273,0.728802552235844,0.724339363576257,0.752707427901036,0.098486062353564,0.260489507570788,1.180690051290330,0.123496652564616,1.299561429279890,1.347591795905130,1.192733474345210,1.901000432898060,3.208676781650590,1.464210258576370,1.650024487843750,0.537233242469854,0.636842116111218,0.321618633851786,1.474819585457910,8.129880381882650,1.355075164541100,1.324213076956160,0.444812224223097,1.130037139396340,0.620394312052757,0.516326482593028,1.351781530158510,0.992968591973194,0.829117282108740,1.259682195145080,1.247866886917480,2.945019440484830,1.611423529438460,1.039403300707960,0.148619730304342,1.036104268764520,0.945180353246488,0.435741480489136,0.965943279081278,1.445682253829420,1.629949895143980,4.348526640344250,0.444082883967188,1.404480868465740,0.169610208729961,7.167038336522380,0.096251469858488,0.241337088757449,1.293483991106400,0.895247032495875,1.957221920017510,0.759577068486510,7.996551984026220,1.491461623567050,2.811751009894060,8.928771267084700,3.607688421745560,0.354090228216872,1.036576950742280,1.388048890919120,1.718489403125740,0.591491734051984,0.909434176426191,0.611779819603453,1.561046069330380,0.999878485872441,0.613789703936397,0.872534840389149,0.112991619684825,1.556841325747520,1.003369173170870,0.860805734237423,0.583929219822016,2.437370614022600,2.578688759729920,0.675966275648363,3.053960597621070,0.655622753100666,0.026129927744986,0.468285050218261,2.583189909361930,3.806046517976040,1.416553538752140,1.911923249856740
BT549,DMSO,HGF,12hr,0.648934224497732,0.0,0.590369375459737,0.825442076946277,8.025840041019800,2.027416408810810,6.562416066975190,8.177052622987260,2.030490773597010,0.400909868896209,7.775009929816140,0.426258618044363,5.600535641644430,6.822448625678950,4.157800077665930,0.540878774572428,1.082650750525940,1.254187112962160,8.796136667133220,0.429389887134247,0.862011648410342,2.049348743527260,1.413956940133400,1.015493025267880,1.990387747721510,0.183215779429361,1.041836709346650,0.692722446489372,5.625033458752030,1.117136898811000,0.692468117160646,0.490429519022809,1.101828992904120,2.040241183297690,1.817658043909060,1.576921156779490,0.106395646562791,1.535963527591390,16.302576525726000,0.233405505880580,0.191756789469761,1.771316673057830,1.054164348685300,1.112877338027430,0.906354271055239,1.003758886136220,1.668152838727040,0.220785495540380,1.113040785502620,6.305768983427540,0.486760732041997,1.620903270549910,1.624820040213120,1.468190078199840,0.084612691711229,2.822067445488500,2.428468511259190,0.921639604096043,0.334404457609304,1.272857806405560,2.755141388069000,5.772561737827920,0.032536696998715,1.194664697578100,4.255908977473930,1.204810189688850,0.215355962207115,0.177328626942548,0.293759644644153,2.160663807397140,4.812909206662380,2.486725136222470,0.395137846959762,0.564465515319713,0.257553245800983,0.881331471118010,0.278590682892321,0.101776186517222,0.179990711387752,0.622748406407769,0.813080648536195,0.766158267019126,0.116353752348362,0.389030283114445,1.155517244962090,0.142673335180314,1.324141783204480,1.423439984253670,0.977250985008596,1.973201809943570,2.634879941357270,1.298266422298120,1.622646803134960,0.498795745144842,0.629234974053192,0.282463541210403,1.513798335442000,8.855780665452000,1.317229089596270,1.276559952989290,0.459019431390166,1.145324965836520,0.634621968606866,0.526536579921602,1.283595585236760,1.030879854796530,0.791448237897641,1.105647636891000,1.020603478377390,2.811857127273980,1.772084456806070,1.044481591479920,0.179610794111529,1.062932403683410,1.124442719853750,0.908274499318569,0.922428204263930,1.413380190388620,1.694316939310360,4.125263190467690,0.454284461139550,1.425225818493370,0.146623762973492,8.731531353362740,0.092571765095746,0.218995448474259,1.237921613757480,1.018385602136200,1.857113429910930,0.765801809792582,8.541078241172320,1.277296162454340,2.231715741684630,6.803848102116680,2.418238413911210,0.643133938249226,0.934092351391326,1.295093201004240,1.743506578687920,0.625750677388512,0.559914038905388,0.608057831007647,1.307069091460660,0.924986520348032,0.616493395738635,0.924042587633503,0.116503348559141,2.019252034182300,1.068341889729190,0.850538602032704,0.541542720101093,2.749637261972770,2.328313201687070,0.775074164258550,2.966919206693950,0.737402778608218,0.025730531344714,0.478348918214768,2.513761500284340,5.265756989809090,1.526602772730480,1.539470143248150
BT549,DMSO,Serum,12hr,0.648431791000519,0.0,0.651876186455420,0.851210366242617,6.423702421928250,1.883473529337860,6.840806923029730,8.077957823821810,2.203072012365020,0.463370227308480,7.933320255936780,0.421840295204204,5.345405726992450,6.207297754962890,3.278086660669130,0.558949495414382,1.045377399565080,1.453952916967400,7.331556456459890,0.423538317026511,0.853560031389667,2.327522382643150,1.401216829020590,0.946558076222438,1.822537104859940,0.170787589731399,0.915871541333519,0.698568830010758,4.881504427606880,1.094752611683300,0.713482062876155,0.479002786122498,1.154793681178490,2.251627993063270,2.043326926355590,1.917414177072130,0.093955616327106,1.031060296094220,15.596900977913100,0.299212568325721,0.188608488647347,1.823716922389250,1.200889885530890,1.098935614338770,0.859441859797810,0.957607677815168,2.634377681474360,0.226393433618994,1.177562549436130,6.829200124202570,0.540330267213538,1.720970046579760,1.486533361782850,1.459125886492990,0.106599744588938,2.042447040437050,2.190579390645120,1.023262758839920,0.312976699301245,1.315039430696840,2.908176647339850,5.726180035705170,0.043605277799633,1.239997778128250,4.873048889206770,1.226236450758890,0.239366205691329,0.180949208158640,0.305935708676102,2.540766164953430,4.629442368294850,2.560129548058250,0.363170549291498,0.613741417231156,0.258303336067668,0.884898391654026,0.250866911282248,0.107710343490767,0.166945650689158,0.786780509225566,0.810425933804545,0.773942827774034,0.091647663480515,0.335476150198091,1.111461462200930,0.129702448018136,1.360397594880040,1.652430946944630,1.166089945887400,1.794751289986960,3.315081136177700,1.508742743897790,1.397886413046110,0.465692618709666,0.671912585962282,0.317046410551576,1.564425588228600,7.534282855093500,1.367846611643940,1.246698202518350,0.449531471410006,0.983881997512326,0.697551038663595,0.506113473102043,1.392109784613170,0.903466851081117,0.816776844964642,1.502918459767890,1.124021856999200,2.778766069913900,1.622971013692770,0.936647202299649,0.169681426824686,1.117221799752020,1.087624513816120,0.406121308332967,0.952892040888095,1.468076581412730,1.494205744498300,3.753375289662720,0.470839503062837,1.478737722681050,0.153109903473195,7.862099976391480,0.094726687801654,0.237696322256169,1.222928522149050,0.925246777880180,1.859985773409060,0.760491349960678,8.117362661115440,1.586665735945280,3.032889135541840,9.085078508581001,2.386061375974780,0.432323365406399,1.074090650734070,1.314024711825900,1.783250195273520,0.622678869927903,0.829113497154893,0.673159635558029,1.572440753880050,0.981603683267690,0.634073222345756,0.869772430225193,0.123458548294376,1.829051004790970,0.809991682976957,0.846804107584858,0.548801468312054,2.895158507143520,2.476773370971100,0.592613349050675,3.184548840972290,0.620118157582413,0.025045675737265,0.461972947036071,2.585342656887810,3.847228179443690,1.147507070930060,2.136929631959480
